,x,y,z,value
0,0.000000,0.000000,0.000000,0.501954
1,0.023810,0.000000,0.000000,0.500880
2,0.047619,0.000000,0.000000,0.497759
3,0.071429,0.000000,0.000000,0.492875
4,0.095238,0.000000,0.000000,0.486630
5,0.119048,0.000000,0.000000,0.479470
6,0.142857,0.000000,0.000000,0.471802
7,0.166667,0.000000,0.000000,0.463943
8,0.190476,0.000000,0.000000,0.456099
9,0.214286,0.000000,0.000000,0.448385
10,0.238095,0.000000,0.000000,0.440867
11,0.261905,0.000000,0.000000,0.433610
12,0.285714,0.000000,0.000000,0.426714
13,0.309524,0.000000,0.000000,0.420324
14,0.333333,0.000000,0.000000,0.414614
15,0.357143,0.000000,0.000000,0.409742
16,0.380952,0.000000,0.000000,0.405816
17,0.404762,0.000000,0.000000,0.402853
18,0.428571,0.000000,0.000000,0.400785
19,0.452381,0.000000,0.000000,0.399476
20,0.476190,0.000000,0.000000,0.398772
21,0.500000,0.000000,0.000000,0.398553
22,0.523810,0.000000,0.000000,0.398772
23,0.547619,0.000000,0.000000,0.399476
24,0.571429,0.000000,0.000000,0.400785
25,0.595238,0.000000,0.000000,0.402853
26,0.619048,0.000000,0.000000,0.405816
27,0.642857,0.000000,0.000000,0.409742
28,0.666667,0.000000,0.000000,0.414614
29,0.690476,0.000000,0.000000,0.420324
30,0.714286,0.000000,0.000000,0.426714
31,0.738095,0.000000,0.000000,0.433610
32,0.761905,0.000000,0.000000,0.440867
33,0.785714,0.000000,0.000000,0.448385
34,0.809524,0.000000,0.000000,0.456099
35,0.833333,0.000000,0.000000,0.463943
36,0.857143,0.000000,0.000000,0.471802
37,0.880952,0.000000,0.000000,0.479470
38,0.904762,0.000000,0.000000,0.486630
39,0.928571,0.000000,0.000000,0.492875
40,0.952381,0.000000,0.000000,0.497759
41,0.976190,0.000000,0.000000,0.500880
42,1.000000,0.000000,0.000000,0.501954
43,0.000000,0.023810,0.000000,0.500880
44,0.023810,0.023810,0.000000,0.500283
45,0.047619,0.023810,0.000000,0.497417
46,0.071429,0.023810,0.000000,0.492419
47,0.095238,0.023810,0.000000,0.485682
48,0.119048,0.023810,0.000000,0.477780
49,0.142857,0.023810,0.000000,0.469347
50,0.166667,0.023810,0.000000,0.460942
51,0.190476,0.023810,0.000000,0.452946
52,0.214286,0.023810,0.000000,0.445525
53,0.238095,0.023810,0.000000,0.438647
54,0.261905,0.023810,0.000000,0.432167
55,0.285714,0.023810,0.000000,0.425936
56,0.309524,0.023810,0.000000,0.419889
57,0.333333,0.023810,0.000000,0.414100
58,0.357143,0.023810,0.000000,0.408777
59,0.380952,0.023810,0.000000,0.404196
60,0.404762,0.023810,0.000000,0.400615
61,0.428571,0.023810,0.000000,0.398188
62,0.452381,0.023810,0.000000,0.396912
63,0.476190,0.023810,0.000000,0.396638
64,0.500000,0.023810,0.000000,0.397122
65,0.523810,0.023810,0.000000,0.398116
66,0.547619,0.023810,0.000000,0.399458
67,0.571429,0.023810,0.000000,0.401128
68,0.595238,0.023810,0.000000,0.403257
69,0.619048,0.023810,0.000000,0.406074
70,0.642857,0.023810,0.000000,0.409824
71,0.666667,0.023810,0.000000,0.414674
72,0.690476,0.023810,0.000000,0.420639
73,0.714286,0.023810,0.000000,0.427566
74,0.738095,0.023810,0.000000,0.435165
75,0.761905,0.023810,0.000000,0.443083
76,0.785714,0.023810,0.000000,0.450993
77,0.809524,0.023810,0.000000,0.458665
78,0.833333,0.023810,0.000000,0.465987
79,0.857143,0.023810,0.000000,0.472943
80,0.880952,0.023810,0.000000,0.479542
81,0.904762,0.023810,0.000000,0.485730
82,0.928571,0.023810,0.000000,0.491328
83,0.952381,0.023810,0.000000,0.496009
84,0.976190,0.023810,0.000000,0.499342
85,1.000000,0.023810,0.000000,0.500880
86,0.000000,0.047619,0.000000,0.497759
87,0.023810,0.047619,0.000000,0.497417
88,0.047619,0.047619,0.000000,0.494677
89,0.071429,0.047619,0.000000,0.489576
