,x,y,z,value
0,0.000000,0.000000,0.000000,0.490876
1,0.023810,0.000000,0.000000,0.490725
2,0.047619,0.000000,0.000000,0.490265
3,0.071429,0.000000,0.000000,0.489459
4,0.095238,0.000000,0.000000,0.488220
5,0.119048,0.000000,0.000000,0.486389
6,0.142857,0.000000,0.000000,0.483729
7,0.166667,0.000000,0.000000,0.479969
8,0.190476,0.000000,0.000000,0.474864
9,0.214286,0.000000,0.000000,0.468292
10,0.238095,0.000000,0.000000,0.460328
11,0.261905,0.000000,0.000000,0.451294
12,0.285714,0.000000,0.000000,0.441740
13,0.309524,0.000000,0.000000,0.432361
14,0.333333,0.000000,0.000000,0.423871
15,0.357143,0.000000,0.000000,0.416852
16,0.380952,0.000000,0.000000,0.411633
17,0.404762,0.000000,0.000000,0.408231
18,0.428571,0.000000,0.000000,0.406369
19,0.452381,0.000000,0.000000,0.405584
20,0.476190,0.000000,0.000000,0.405371
21,0.500000,0.000000,0.000000,0.405347
22,0.523810,0.000000,0.000000,0.405371
23,0.547619,0.000000,0.000000,0.405584
24,0.571429,0.000000,0.000000,0.406369
25,0.595238,0.000000,0.000000,0.408231
26,0.619048,0.000000,0.000000,0.411633
27,0.642857,0.000000,0.000000,0.416852
28,0.666667,0.000000,0.000000,0.423871
29,0.690476,0.000000,0.000000,0.432361
30,0.714286,0.000000,0.000000,0.441740
31,0.738095,0.000000,0.000000,0.451294
32,0.761905,0.000000,0.000000,0.460328
33,0.785714,0.000000,0.000000,0.468292
34,0.809524,0.000000,0.000000,0.474864
35,0.833333,0.000000,0.000000,0.479969
36,0.857143,0.000000,0.000000,0.483729
37,0.880952,0.000000,0.000000,0.486389
38,0.904762,0.000000,0.000000,0.488220
39,0.928571,0.000000,0.000000,0.489459
40,0.952381,0.000000,0.000000,0.490265
41,0.976190,0.000000,0.000000,0.490725
42,1.000000,0.000000,0.000000,0.490876
43,0.000000,0.023810,0.000000,0.490725
44,0.023810,0.023810,0.000000,0.490968
45,0.047619,0.023810,0.000000,0.490941
46,0.071429,0.023810,0.000000,0.490641
47,0.095238,0.023810,0.000000,0.489970
48,0.119048,0.023810,0.000000,0.488716
49,0.142857,0.023810,0.000000,0.486569
50,0.166667,0.023810,0.000000,0.483182
51,0.190476,0.023810,0.000000,0.478266
52,0.214286,0.023810,0.000000,0.471693
53,0.238095,0.023810,0.000000,0.463573
54,0.261905,0.023810,0.000000,0.454291
55,0.285714,0.023810,0.000000,0.444456
56,0.309524,0.023810,0.000000,0.434809
57,0.333333,0.023810,0.000000,0.426068
58,0.357143,0.023810,0.000000,0.418786
59,0.380952,0.023810,0.000000,0.413243
60,0.404762,0.023810,0.000000,0.409404
61,0.428571,0.023810,0.000000,0.406971
62,0.452381,0.023810,0.000000,0.405495
63,0.476190,0.023810,0.000000,0.404530
64,0.500000,0.023810,0.000000,0.403777
65,0.523810,0.023810,0.000000,0.403177
66,0.547619,0.023810,0.000000,0.402928
67,0.571429,0.023810,0.000000,0.403424
68,0.595238,0.023810,0.000000,0.405127
69,0.619048,0.023810,0.000000,0.408422
70,0.642857,0.023810,0.000000,0.413495
71,0.666667,0.023810,0.000000,0.420260
72,0.690476,0.023810,0.000000,0.428366
73,0.714286,0.023810,0.000000,0.437270
74,0.738095,0.023810,0.000000,0.446345
