,x,y,z,value
245,0.714286,0.119048,0.000000,0.410468
246,0.738095,0.119048,0.000000,0.417222
247,0.761905,0.119048,0.000000,0.424200
248,0.785714,0.119048,0.000000,0.431275
249,0.809524,0.119048,0.000000,0.438322
250,0.833333,0.119048,0.000000,0.445222
251,0.857143,0.119048,0.000000,0.451859
252,0.880952,0.119048,0.000000,0.458121
253,0.904762,0.119048,0.000000,0.463896
254,0.928571,0.119048,0.000000,0.469077
255,0.952381,0.119048,0.000000,0.473558
256,0.976190,0.119048,0.000000,0.477236
257,1.000000,0.119048,0.000000,0.480018
258,0.000000,0.142857,0.000000,0.478393
259,0.023810,0.142857,0.000000,0.480270
260,0.047619,0.142857,0.000000,0.480746
261,0.071429,0.142857,0.000000,0.479770
262,0.095238,0.142857,0.000000,0.477340
263,0.119048,0.142857,0.000000,0.473505
264,0.142857,0.142857,0.000000,0.468365
265,0.166667,0.142857,0.000000,0.462065
266,0.190476,0.142857,0.000000,0.454793
267,0.214286,0.142857,0.000000,0.446769
268,0.238095,0.142857,0.000000,0.438235
269,0.261905,0.142857,0.000000,0.429444
270,0.285714,0.142857,0.000000,0.420651
271,0.309524,0.142857,0.000000,0.412099
272,0.333333,0.142857,0.000000,0.404011
273,0.357143,0.142857,0.000000,0.396584
274,0.380952,0.142857,0.000000,0.389978
275,0.404762,0.142857,0.000000,0.384318
276,0.428571,0.142857,0.000000,0.379692
277,0.452381,0.142857,0.000000,0.376150
278,0.476190,0.142857,0.000000,0.373710
279,0.500000,0.142857,0.000000,0.372364
280,0.523810,0.142857,0.000000,0.372080
281,0.547619,0.142857,0.000000,0.372812
282,0.571429,0.142857,0.000000,0.374503
283,0.595238,0.142857,0.000000,0.377091
284,0.619048,0.142857,0.000000,0.380514
285,0.642857,0.142857,0.000000,0.384709
286,0.666667,0.142857,0.000000,0.389613
287,0.690476,0.142857,0.000000,0.395164
288,0.714286,0.142857,0.000000,0.401294
289,0.738095,0.142857,0.000000,0.407929
290,0.761905,0.142857,0.000000,0.414986
291,0.785714,0.142857,0.000000,0.422362
292,0.809524,0.142857,0.000000,0.429942
293,0.833333,0.142857,0.000000,0.437588
294,0.857143,0.142857,0.000000,0.445144
295,0.880952,0.142857,0.000000,0.452436
296,0.904762,0.142857,0.000000,0.459280
297,0.928571,0.142857,0.000000,0.465482
298,0.952381,0.142857,0.000000,0.470852
299,0.976190,0.142857,0.000000,0.475210
300,1.000000,0.142857,0.000000,0.478393
301,0.000000,0.166667,0.000000,0.476088
302,0.023810,0.166667,0.000000,0.477939
303,0.047619,0.166667,0.000000,0.478042
304,0.071429,0.166667,0.000000,0.476346
305,0.095238,0.166667,0.000000,0.472876
306,0.119048,0.166667,0.000000,0.467732
307,0.142857,0.166667,0.000000,0.461086
308,0.166667,0.166667,0.000000,0.453172
309,0.190476,0.166667,0.000000,0.444273
310,0.214286,0.166667,0.000000,0.434705
311,0.238095,0.166667,0.000000,0.424802
312,0.261905,0.166667,0.000000,0.414895
313,0.285714,0.166667,0.000000,0.405296
