,x,y,z,value
130,0.023810,0.071429,0.000000,0.495020
131,0.047619,0.071429,0.000000,0.495132
132,0.071429,0.071429,0.000000,0.493932
133,0.095238,0.071429,0.000000,0.491347
134,0.119048,0.071429,0.000000,0.487428
135,0.142857,0.071429,0.000000,0.482318
136,0.166667,0.071429,0.000000,0.476199
137,0.190476,0.071429,0.000000,0.469263
138,0.214286,0.071429,0.000000,0.461704
139,0.238095,0.071429,0.000000,0.453734
140,0.261905,0.071429,0.000000,0.445590
141,0.285714,0.071429,0.000000,0.437521
142,0.309524,0.071429,0.000000,0.429760
143,0.333333,0.071429,0.000000,0.422476
144,0.357143,0.071429,0.000000,0.415763
145,0.380952,0.071429,0.000000,0.409648
146,0.404762,0.071429,0.000000,0.404144
147,0.428571,0.071429,0.000000,0.399306
148,0.452381,0.071429,0.000000,0.395269
149,0.476190,0.071429,0.000000,0.392235
150,0.500000,0.071429,0.000000,0.390418
151,0.523810,0.071429,0.000000,0.389963
152,0.547619,0.071429,0.000000,0.390886
153,0.571429,0.071429,0.000000,0.393068
154,0.595238,0.071429,0.000000,0.396305
155,0.619048,0.071429,0.000000,0.400401
156,0.642857,0.071429,0.000000,0.405243
157,0.666667,0.071429,0.000000,0.410840
158,0.690476,0.071429,0.000000,0.417272
159,0.714286,0.071429,0.000000,0.424599
160,0.738095,0.071429,0.000000,0.432747
161,0.761905,0.071429,0.000000,0.441450
162,0.785714,0.071429,0.000000,0.450269
163,0.809524,0.071429,0.000000,0.458687
164,0.833333,0.071429,0.000000,0.466255
165,0.857143,0.071429,0.000000,0.472708
166,0.880952,0.071429,0.000000,0.478020
167,0.904762,0.071429,0.000000,0.482364
168,0.928571,0.071429,0.000000,0.485990
169,0.952381,0.071429,0.000000,0.489101
170,0.976190,0.071429,0.000000,0.491746
171,1.000000,0.071429,0.000000,0.493801
172,0.000000,0.095238,0.000000,0.493352
173,0.023810,0.095238,0.000000,0.494910
174,0.047619,0.095238,0.000000,0.494302
175,0.071429,0.095238,0.000000,0.491347
176,0.095238,0.095238,0.000000,0.486382
177,0.119048,0.095238,0.000000,0.480125
178,0.142857,0.095238,0.000000,0.473395
179,0.166667,0.095238,0.000000,0.466803
180,0.190476,0.095238,0.000000,0.460563
181,0.214286,0.095238,0.000000,0.454489
182,0.238095,0.095238,0.000000,0.448173
183,0.261905,0.095238,0.000000,0.441237
184,0.285714,0.095238,0.000000,0.433554
185,0.309524,0.095238,0.000000,0.425325
186,0.333333,0.095238,0.000000,0.417002
187,0.357143,0.095238,0.000000,0.409118
188,0.380952,0.095238,0.000000,0.402106
189,0.404762,0.095238,0.000000,0.396199
190,0.428571,0.095238,0.000000,0.391444
191,0.452381,0.095238,0.000000,0.387799
192,0.476190,0.095238,0.000000,0.385235
193,0.500000,0.095238,0.000000,0.383797
194,0.523810,0.095238,0.000000,0.383578
195,0.547619,0.095238,0.000000,0.384647
196,0.571429,0.095238,0.000000,0.386987
197,0.595238,0.095238,0.000000,0.390480
198,0.619048,0.095238,0.000000,0.394969
199,0.642857,0.095238,0.000000,0.400336
200,0.666667,0.095238,0.000000,0.406564
201,0.690476,0.095238,0.000000,0.413704
202,0.714286,0.095238,0.000000,0.421778
203,0.738095,0.095238,0.000000,0.430644
204,0.761905,0.095238,0.000000,0.439916
205,0.785714,0.095238,0.000000,0.449008
206,0.809524,0.095238,0.000000,0.457289
207,0.833333,0.095238,0.000000,0.464305
208,0.857143,0.095238,0.000000,0.469950
209,0.880952,0.095238,0.000000,0.474500
210,0.904762,0.095238,0.000000,0.478474
211,0.928571,0.095238,0.000000,0.482364
212,0.952381,0.095238,0.000000,0.486368
213,0.976190,0.095238,0.000000,0.490243
214,1.000000,0.095238,0.000000,0.493352
215,0.000000,0.119048,0.000000,0.491173
216,0.023810,0.119048,0.000000,0.493137
217,0.047619,0.119048,0.000000,0.491979
218,0.071429,0.119048,0.000000,0.487428
219,0.095238,0.119048,0.000000,0.480125
220,0.119048,0.119048,0.000000,0.471381
221,0.142857,0.119048,0.000000,0.462665
222,0.166667,0.119048,0.000000,0.455052
223,0.190476,0.119048,0.000000,0.448864
224,0.214286,0.119048,0.000000,0.443661
225,0.238095,0.119048,0.000000,0.438546
226,0.261905,0.119048,0.000000,0.432635
227,0.285714,0.119048,0.000000,0.425464
228,0.309524,0.119048,0.000000,0.417159
229,0.333333,0.119048,0.000000,0.408341
230,0.357143,0.119048,0.000000,0.399827
231,0.380952,0.119048,0.000000,0.392310
232,0.404762,0.119048,0.000000,0.386168
233,0.428571,0.119048,0.000000,0.381458
234,0.452381,0.119048,0.000000,0.378063
235,0.476190,0.119048,0.000000,0.375873
236,0.500000,0.119048,0.000000,0.374894
237,0.523810,0.119048,0.000000,0.375222
238,0.547619,0.119048,0.000000,0.376937
239,0.571429,0.119048,0.000000,0.379999
240,0.595238,0.119048,0.000000,0.384225
241,0.619048,0.119048,0.000000,0.389377
242,0.642857,0.119048,0.000000,0.395301
243,0.666667,0.119048,0.000000,0.402022
244,0.690476,0.119048,0.000000,0.409699
245,0.714286,0.119048,0.000000,0.418460
246,0.738095,0.119048,0.000000,0.428182
247,0.761905,0.119048,0.000000,0.438361
248,0.785714,0.119048,0.000000,0.448163
249,0.809524,0.119048,0.000000,0.456693
250,0.833333,0.119048,0.000000,0.463343
251,0.857143,0.119048,0.000000,0.468076
252,0.880952,0.119048,0.000000,0.471478
253,0.904762,0.119048,0.000000,0.474500
254,0.928571,0.119048,0.000000,0.478020
255,0.952381,0.119048,0.000000,0.482377
256,0.976190,0.119048,0.000000,0.487132
257,1.000000,0.119048,0.000000,0.491173
258,0.000000,0.142857,0.000000,0.486722
259,0.023810,0.142857,0.000000,0.489119
260,0.047619,0.142857,0.000000,0.487803
261,0.071429,0.142857,0.000000,0.482318
262,0.095238,0.142857,0.000000,0.473395
263,0.119048,0.142857,0.000000,0.462665
264,0.142857,0.142857,0.000000,0.452019
265,0.166667,0.142857,0.000000,0.442894
266,0.190476,0.142857,0.000000,0.435812
267,0.214286,0.142857,0.000000,0.430327
268,0.238095,0.142857,0.000000,0.425387
269,0.261905,0.142857,0.000000,0.419895
270,0.285714,0.142857,0.000000,0.413197
271,0.309524,0.142857,0.000000,0.405311
272,0.333333,0.142857,0.000000,0.396811
273,0.357143,0.142857,0.000000,0.388511
274,0.380952,0.142857,0.000000,0.381108
275,0.404762,0.142857,0.000000,0.374989
276,0.428571,0.142857,0.000000,0.370239
277,0.452381,0.142857,0.000000,0.366816
278,0.476190,0.142857,0.000000,0.364727
279,0.500000,0.142857,0.000000,0.364099
280,0.523810,0.142857,0.000000,0.365098
281,0.547619,0.142857,0.000000,0.367777
282,0.571429,0.142857,0.000000,0.371954
283,0.595238,0.142857,0.000000,0.377247
284,0.619048,0.142857,0.000000,0.383246
285,0.642857,0.142857,0.000000,0.389733
286,0.666667,0.142857,0.000000,0.396813
287,0.690476,0.142857,0.000000,0.404830
288,0.714286,0.142857,0.000000,0.414104
