,x,y,z,value
0,0.000000,0.000000,0.000000,0.478645
1,0.023810,0.000000,0.000000,0.478129
2,0.047619,0.000000,0.000000,0.476599
3,0.071429,0.000000,0.000000,0.474116
4,0.095238,0.000000,0.000000,0.470772
5,0.119048,0.000000,0.000000,0.466693
6,0.142857,0.000000,0.000000,0.462024
7,0.166667,0.000000,0.000000,0.456926
8,0.190476,0.000000,0.000000,0.451567
9,0.214286,0.000000,0.000000,0.446110
10,0.238095,0.000000,0.000000,0.440709
11,0.261905,0.000000,0.000000,0.435502
12,0.285714,0.000000,0.000000,0.430605
13,0.309524,0.000000,0.000000,0.426111
14,0.333333,0.000000,0.000000,0.422088
15,0.357143,0.000000,0.000000,0.418581
16,0.380952,0.000000,0.000000,0.415616
17,0.404762,0.000000,0.000000,0.413202
18,0.428571,0.000000,0.000000,0.411339
19,0.452381,0.000000,0.000000,0.410017
20,0.476190,0.000000,0.000000,0.409229
21,0.500000,0.000000,0.000000,0.408968
22,0.523810,0.000000,0.000000,0.409229
23,0.547619,0.000000,0.000000,0.410017
24,0.571429,0.000000,0.000000,0.411339
25,0.595238,0.000000,0.000000,0.413202
26,0.619048,0.000000,0.000000,0.415616
27,0.642857,0.000000,0.000000,0.418581
28,0.666667,0.000000,0.000000,0.422088
29,0.690476,0.000000,0.000000,0.426111
30,0.714286,0.000000,0.000000,0.430605
31,0.738095,0.000000,0.000000,0.435502
32,0.761905,0.000000,0.000000,0.440709
33,0.785714,0.000000,0.000000,0.446110
34,0.809524,0.000000,0.000000,0.451567
35,0.833333,0.000000,0.000000,0.456926
36,0.857143,0.000000,0.000000,0.462024
37,0.880952,0.000000,0.000000,0.466693
38,0.904762,0.000000,0.000000,0.470772
39,0.928571,0.000000,0.000000,0.474116
40,0.952381,0.000000,0.000000,0.476599
41,0.976190,0.000000,0.000000,0.478129
42,1.000000,0.000000,0.000000,0.478645
43,0.000000,0.023810,0.000000,0.478129
44,0.023810,0.023810,0.000000,0.477911
45,0.047619,0.023810,0.000000,0.476696
46,0.071429,0.023810,0.000000,0.474549
47,0.095238,0.023810,0.000000,0.471568
48,0.119048,0.023810,0.000000,0.467877
49,0.142857,0.023810,0.000000,0.463614
50,0.166667,0.023810,0.000000,0.458928
51,0.190476,0.023810,0.000000,0.453968
52,0.214286,0.023810,0.000000,0.448878
53,0.238095,0.023810,0.000000,0.443786
54,0.261905,0.023810,0.000000,0.438808
55,0.285714,0.023810,0.000000,0.434036
56,0.309524,0.023810,0.000000,0.429544
57,0.333333,0.023810,0.000000,0.425388
58,0.357143,0.023810,0.000000,0.421607
59,0.380952,0.023810,0.000000,0.418228
60,0.404762,0.023810,0.000000,0.415271
61,0.428571,0.023810,0.000000,0.412752
62,0.452381,0.023810,0.000000,0.410689
63,0.476190,0.023810,0.000000,0.409104
64,0.500000,0.023810,0.000000,0.408024
65,0.523810,0.023810,0.000000,0.407481
66,0.547619,0.023810,0.000000,0.407514
67,0.571429,0.023810,0.000000,0.408161
68,0.595238,0.023810,0.000000,0.409457
