,x,y,z,value
0,0.000000,0.000000,0.000000,0.424031
1,0.125000,0.000000,0.000000,0.410420
2,0.250000,0.000000,0.000000,0.346040
3,0.375000,0.000000,0.000000,0.284861
4,0.500000,0.000000,0.000000,0.264082
5,0.625000,0.000000,0.000000,0.279619
6,0.750000,0.000000,0.000000,0.321009
7,0.875000,0.000000,0.000000,0.380263
8,0.000000,0.125000,0.000000,0.414301
9,0.125000,0.125000,0.000000,0.429289
10,0.250000,0.125000,0.000000,0.395241
11,0.375000,0.125000,0.000000,0.336723
12,0.500000,0.125000,0.000000,0.296064
13,0.625000,0.125000,0.000000,0.292462
14,0.750000,0.125000,0.000000,0.319976
15,0.875000,0.125000,0.000000,0.367109
16,0.000000,0.250000,0.000000,0.342899
17,0.125000,0.250000,0.000000,0.400404
18,0.250000,0.250000,0.000000,0.436703
19,0.375000,0.250000,0.000000,0.420988
20,0.500000,0.250000,0.000000,0.367337
21,0.625000,0.250000,0.000000,0.316723
22,0.750000,0.250000,0.000000,0.293923
23,0.875000,0.250000,0.000000,0.302747
24,0.000000,0.375000,0.000000,0.284801
25,0.125000,0.375000,0.000000,0.341798
26,0.250000,0.375000,0.000000,0.409270
27,0.375000,0.375000,0.000000,0.422368
28,0.500000,0.375000,0.000000,0.374451
29,0.625000,0.375000,0.000000,0.318914
30,0.750000,0.375000,0.000000,0.287256
31,0.875000,0.375000,0.000000,0.272698
32,0.000000,0.500000,0.000000,0.266381
33,0.125000,0.500000,0.000000,0.304732
34,0.250000,0.500000,0.000000,0.355128
35,0.375000,0.500000,0.000000,0.382430
36,0.500000,0.500000,0.000000,0.364846
37,0.625000,0.500000,0.000000,0.318296
38,0.750000,0.500000,0.000000,0.275845
39,0.875000,0.500000,0.000000,0.256743
40,0.000000,0.625000,0.000000,0.277368
41,0.125000,0.625000,0.000000,0.295723
42,0.250000,0.625000,0.000000,0.315643
43,0.375000,0.625000,0.000000,0.329555
44,0.500000,0.625000,0.000000,0.325333
45,0.625000,0.625000,0.000000,0.301355
46,0.750000,0.625000,0.000000,0.275642
47,0.875000,0.625000,0.000000,0.267354
48,0.000000,0.750000,0.000000,0.328276
49,0.125000,0.750000,0.000000,0.309527
50,0.250000,0.750000,0.000000,0.297272
51,0.375000,0.750000,0.000000,0.276087
52,0.500000,0.750000,0.000000,0.259508
53,0.625000,0.750000,0.000000,0.279849
54,0.750000,0.750000,0.000000,0.324067
55,0.875000,0.750000,0.000000,0.343660
56,0.000000,0.875000,0.000000,0.385118
57,0.125000,0.875000,0.000000,0.358273
58,0.250000,0.875000,0.000000,0.314988
59,0.375000,0.875000,0.000000,0.275720
60,0.500000,0.875000,0.000000,0.259926
61,0.625000,0.875000,0.000000,0.281756
62,0.750000,0.875000,0.000000,0.331969
63,0.875000,0.875000,0.000000,0.376252
64,0.000000,0.000000,0.125000,0.414301
65,0.125000,0.000000,0.125000,0.429290
